order_id,order_date,customer_id,total_amount,product_category,product_name,quantity,customer_age,customer_gender,region,sales_channel,order_status,cost_of_goods_sold,gross_margin
12685,2024-12-04,2144,161.5,Apparel,Denim Jeans,2,62,Not Specified,Asia-Pacific,Website,Shipped,88.88,72.62
18881,2024-12-04,2600,111.99,Books & Media,Vinyl Record,2,40,Female,Europe,Affiliate,Delivered,69.96,42.03
15009,2024-12-04,4529,90.0,Sports,Yoga Mat,4,53,Female,Latin America,Website,Shipped,53.5,36.5
18227,2024-12-04,3266,23.75,Books & Media,E-Reader,5,23,Female,Asia-Pacific,Mobile App,Delivered,17.68,6.07
10615,2024-12-04,3646,75.34,Electronics,Wireless Earbuds,4,37,Male,Latin America,Website,Shipped,47.61,27.730000000000004
12674,2024-12-04,4563,107.0,Apparel,T-Shirt,3,31,Male,Europe,Website,Returned,67.55,39.45
13627,2024-12-04,4457,151.54,Electronics,Smart Watch,1,18,Female,N. America,Website,Shipped,91.29,60.249999999999986
17486,2024-12-04,4105,98.89,Sports,Yoga Mat,5,36,Female,N. America,Mobile App,Shipped,56.5,42.39
15094,2024-12-04,2015,179.98,Sports,Dumbbell Set,5,23,Male,Europe,Website,Shipped,123.52,56.459999999999994
11063,2024-12-04,2548,196.18,Home Goods,Candle Set,4,49,Female,Asia-Pacific,Website,Delivered,130.77,65.41
11712,2024-12-04,2469,67.01,Books & Media,Best-Seller Novel,5,36,Male,N. America,Website,Shipped,43.73,23.28000000000001
14666,2024-12-04,2949,86.35,Food & Beverage,Protein Bars,4,25,Male,N. America,Mobile App,Shipped,44.31,42.03999999999999
18944,2024-12-04,3400,129.53,Electronics,Laptop,2,57,Male,Europe,Website,Shipped,75.56,53.97
18106,2024-12-04,2306,73.68,Sports,Dumbbell Set,1,33,Male,Asia-Pacific,In-Store Pickup,Shipped,39.9,33.78000000000001
11144,2024-12-04,2381,63.37,Apparel,T-Shirt,4,22,Male,N. America,In-Store Pickup,Shipped,42.79,20.58
19842,2024-12-04,2510,176.16,Apparel,T-Shirt,1,56,Female,Europe,Website,Delivered,124.39,51.769999999999996
15133,2024-12-04,3324,107.58,Books & Media,Best-Seller Novel,2,63,Not Specified,Latin America,Mobile App,Delivered,57.44,50.14
14247,2024-12-04,4005,128.71,Apparel,Winter Jacket,4,24,Female,Europe,Website,Shipped,75.27,53.44000000000001
18903,2024-12-04,3828,141.15,Apparel,T-Shirt,5,25,Male,Asia-Pacific,Website,Shipped,71.61,69.54
10176,2024-12-04,5440,181.15,Electronics,Smart Watch,4,24,Male,Asia-Pacific,Website,Delivered,93.84,87.31
15083,2024-12-04,3155,18.14,Food & Beverage,Gourmet Tea,5,38,Male,Europe,Website,Shipped,10.0,8.14
10128,2024-12-04,3029,119.46,Electronics,Laptop,4,66,Male,Asia-Pacific,Website,Shipped,88.72,30.739999999999995
13435,2024-12-04,5444,133.34,Apparel,Winter Jacket,5,62,Not Specified,N. America,Affiliate,Shipped,67.52,65.82000000000001
11672,2024-12-04,2054,61.75,Home Goods,Robot Vacuum,2,64,Male,Asia-Pacific,Website,Shipped,41.49,20.259999999999998
17335,2024-12-04,4111,182.83,Electronics,Laptop,4,26,Female,N. America,Mobile App,Shipped,117.85,64.98000000000002
11278,2024-12-05,5258,56.82,Sports,Dumbbell Set,3,68,Not Specified,Asia-Pacific,Website,Shipped,36.84,19.979999999999997
11315,2024-12-05,3097,190.57,Sports,Running Shoes,3,32,Female,Europe,Mobile App,Delivered,124.01,66.55999999999999
17623,2024-12-05,3354,147.2,Books & Media,Best-Seller Novel,3,41,Male,Latin America,Affiliate,Shipped,98.31,48.889999999999986
19568,2024-12-05,4612,163.13,Electronics,Wireless Earbuds,3,51,Female,N. America,Mobile App,Cancelled,104.03,59.099999999999994
10111,2024-12-05,2798,106.88,Electronics,Wireless Earbuds,5,34,Not Specified,N. America,Affiliate,Shipped,54.34,52.53999999999999
13263,2024-12-05,3414,112.18,Apparel,T-Shirt,4,30,Male,Europe,Affiliate,Delivered,73.14,39.040000000000006
15906,2024-12-05,2589,97.87,Food & Beverage,Gourmet Tea,1,44,Female,Asia-Pacific,Website,Shipped,72.16,25.710000000000008
14849,2024-12-05,2114,103.83,Sports,Running Shoes,2,65,Male,Latin America,Website,Shipped,57.57,46.26
15670,2024-12-05,2216,82.99,Apparel,Winter Jacket,5,48,Male,Europe,Affiliate,Delivered,54.92,28.069999999999993
12265,2024-12-05,3936,132.95,Electronics,Wireless Earbuds,1,54,Female,N. America,Mobile App,Shipped,97.18,35.76999999999998
18150,2024-12-05,4951,176.45,Sports,Yoga Mat,2,44,Female,N. America,Website,Shipped,130.39,46.06
15199,2024-12-05,3203,194.52,Apparel,T-Shirt,5,61,Female,Latin America,Affiliate,Shipped,122.36,72.16000000000001
19134,2024-12-05,4581,138.04,Electronics,Wireless Earbuds,4,20,Female,Asia-Pacific,Website,Shipped,91.56,46.47999999999999
12671,2024-12-05,3830,196.73,Electronics,Laptop,1,19,Female,N. America,Website,Shipped,110.32,86.41
18022,2024-12-05,3593,95.65,Electronics,Laptop,3,62,Male,N. America,Website,Shipped,71.49,24.16000000000001
10152,2024-12-05,4322,106.16,Books & Media,Vinyl Record,5,24,Female,N. America,In-Store Pickup,Delivered,69.37,36.78999999999999
11302,2024-12-05,5006,90.07,Sports,Running Shoes,1,54,Male,Latin America,Mobile App,Returned,65.3,24.769999999999996
13398,2024-12-05,2171,46.6,Apparel,Denim Jeans,3,32,Female,N. America,Affiliate,Shipped,33.52,13.079999999999998
14552,2024-12-05,2553,82.15,Sports,Dumbbell Set,1,37,Male,Europe,Mobile App,Shipped,49.9,32.25000000000001
13651,2024-12-05,4322,165.97,Home Goods,Air Fryer,1,66,Female,N. America,Mobile App,Shipped,122.31,43.66
17141,2024-12-05,2716,55.99,Books & Media,E-Reader,4,22,Male,Europe,Mobile App,Shipped,29.55,26.44
11683,2024-12-05,2984,75.34,Sports,Running Shoes,3,21,Not Specified,N. America,Website,Shipped,44.91,30.430000000000007
18226,2024-12-05,4945,171.06,Electronics,Laptop,2,58,Female,Asia-Pacific,Website,Shipped,121.83,49.230000000000004
16098,2024-12-05,3764,70.12,Apparel,T-Shirt,2,31,Female,Latin America,Website,Shipped,38.35,31.770000000000003
10435,2024-12-05,4022,111.37,Sports,Yoga Mat,2,64,Male,Asia-Pacific,Website,Shipped,64.49,46.88000000000001
11160,2024-12-05,3658,-5.29,Electronics,Wireless Earbuds,5,69,Female,N. America,Website,Shipped,-3.07,-2.22
13838,2024-12-05,4936,42.49,Sports,Running Shoes,2,64,Male,N. America,Website,Shipped,30.48,12.010000000000002
14784,2024-12-05,3197,91.14,Sports,Running Shoes,3,22,Female,N. America,Website,Shipped,56.69,34.45
10803,2024-12-05,3330,50.66,Food & Beverage,Coffee Subscription,1,36,Not Specified,Europe,Website,Shipped,31.17,19.489999999999995
16091,2024-12-05,3656,115.3,Apparel,Denim Jeans,4,27,Male,Asia-Pacific,Website,Shipped,81.82,33.480000000000004
13778,2024-12-06,4280,113.83,Home Goods,Robot Vacuum,3,61,Not Specified,N. America,Website,Shipped,67.62,46.209999999999994
16846,2024-12-06,3529,129.1,Home Goods,Candle Set,5,65,Male,Europe,Mobile App,Shipped,64.74,64.36
18563,2024-12-06,4379,138.1,Sports,Dumbbell Set,1,68,Female,Asia-Pacific,Website,Shipped,98.69,39.41
15394,2024-12-06,4391,85.88,Electronics,Smart Watch,4,56,Female,N. America,In-Store Pickup,Shipped,63.6,22.279999999999994
16126,2024-12-06,3526,109.96,Home Goods,Candle Set,3,65,Male,Latin America,Website,Cancelled,64.36,45.599999999999994
15315,2024-12-06,2905,106.23,Electronics,Smart Watch,1,57,Female,Europe,Website,Shipped,77.48,28.75
12165,2024-12-06,3654,120.25,Apparel,T-Shirt,4,31,Male,N. America,Website,Shipped,62.61,57.64
18554,2024-12-06,5228,127.7,Sports,Yoga Mat,1,23,Female,N. America,Affiliate,Shipped,92.96,34.74000000000001
19865,2024-12-06,2427,151.77,Apparel,Winter Jacket,1,27,Male,Europe,Affiliate,Shipped,90.86,60.91000000000001
17835,2024-12-06,2338,48.9,Books & Media,E-Reader,1,21,Non-Binary,Europe,Website,Shipped,36.3,12.600000000000001
11486,2024-12-06,4732,78.27,Apparel,Denim Jeans,1,26,Female,N. America,Website,Shipped,39.6,38.669999999999995
18959,2024-12-06,3012,143.75,Food & Beverage,Coffee Subscription,2,22,Not Specified,Europe,Website,Shipped,88.6,55.150000000000006
13679,2024-12-06,3464,126.69,Apparel,Denim Jeans,3,44,Not Specified,N. America,Website,Shipped,63.52,63.169999999999995
19160,2024-12-06,2632,169.93,Sports,Yoga Mat,2,20,Not Specified,N. America,Mobile App,Shipped,96.28,73.65
13441,2024-12-06,2340,116.82,Sports,Running Shoes,3,38,Female,Asia-Pacific,Website,Shipped,87.18,29.639999999999986
11948,2024-12-06,3677,109.69,Home Goods,Air Fryer,1,58,Male,Europe,Mobile App,Shipped,55.19,54.5
16535,2024-12-06,4056,73.07,Home Goods,Robot Vacuum,3,34,Non-Binary,Europe,In-Store Pickup,Shipped,51.67,21.39999999999999
16058,2024-12-06,4044,82.41,Electronics,Smart Watch,3,28,Male,N. America,Website,Shipped,54.65,27.759999999999998
15129,2024-12-06,3811,101.61,Electronics,Wireless Earbuds,2,59,Female,Europe,Website,Shipped,53.58,48.03
17324,2024-12-07,4735,133.87,Sports,Dumbbell Set,5,20,Female,N. America,Website,Shipped,73.59,60.28
14091,2024-12-07,4848,111.31,Electronics,Smart Watch,1,30,Female,N. America,In-Store Pickup,Shipped,78.13,33.18000000000001
14560,2024-12-07,4264,136.04,Apparel,Denim Jeans,1,60,Female,N. America,In-Store Pickup,Delivered,82.3,53.739999999999995
10795,2024-12-07,5405,63.53,Home Goods,Candle Set,1,58,Not Specified,N. America,Affiliate,Shipped,40.02,23.509999999999998
19736,2024-12-07,5414,110.97,Sports,Running Shoes,1,29,Female,N. America,Mobile App,Shipped,57.78,53.19
11646,2024-12-07,5353,37.37,Home Goods,Robot Vacuum,3,34,Female,N. America,Mobile App,Shipped,20.8,16.569999999999997
13455,2024-12-07,3122,79.14,Electronics,Smart Watch,4,31,Female,Europe,Website,Shipped,51.75,27.39
13149,2024-12-07,2246,82.72,Books & Media,Best-Seller Novel,3,29,Female,N. America,Mobile App,Shipped,52.88,29.839999999999996
15464,2024-12-07,3026,133.77,Apparel,T-Shirt,2,55,Male,N. America,Mobile App,Delivered,84.34,49.43000000000001
18733,2024-12-07,2703,67.91,Electronics,Smart Watch,5,53,Male,Europe,Website,Shipped,34.66,33.25
16842,2024-12-07,4404,224.63,Sports,Running Shoes,5,68,Female,Latin America,Website,Shipped,152.65,71.97999999999999
10104,2024-12-07,4496,99.55,Sports,Dumbbell Set,5,23,Male,Asia-Pacific,Website,Shipped,72.77,26.78
13878,2024-12-07,3327,78.55,Apparel,T-Shirt,3,68,Male,Europe,Affiliate,Shipped,51.55,27.0
14009,2024-12-07,4412,10.26,Electronics,Smart Watch,2,65,Female,Europe,Website,Returned,5.92,4.34
17374,2024-12-07,3270,152.87,Home Goods,Air Fryer,5,54,Not Specified,N. America,Mobile App,Shipped,114.35,38.52000000000001
14720,2024-12-07,5032,95.34,Sports,Yoga Mat,3,48,Male,Latin America,Mobile App,Shipped,64.41,30.930000000000007
16468,2024-12-07,2850,154.61,Electronics,Wireless Earbuds,2,50,Male,Latin America,Mobile App,Shipped,105.27,49.34000000000002
15920,2024-12-07,3841,102.04,Apparel,Denim Jeans,4,45,Male,N. America,Mobile App,Delivered,53.87,48.17000000000001
18804,2024-12-07,2380,34.76,Books & Media,E-Reader,3,26,Female,N. America,Affiliate,Cancelled,23.27,11.489999999999998
10560,2024-12-07,2889,140.21,Home Goods,Air Fryer,5,38,Not Specified,Asia-Pacific,Website,Shipped,79.73,60.480000000000004
12695,2024-12-07,2318,219.62,Sports,Dumbbell Set,4,34,Female,N. America,Affiliate,Returned,145.59,74.03
17939,2024-12-07,2837,166.14,Home Goods,Air Fryer,5,54,Male,Europe,Website,Delivered,99.9,66.23999999999998
12294,2024-12-07,3424,-5.47,Sports,Dumbbell Set,4,35,Male,Asia-Pacific,Website,Shipped,-2.97,-2.4999999999999996
18419,2024-12-08,4493,90.51,Apparel,T-Shirt,1,38,Male,Europe,Mobile App,Shipped,59.68,30.830000000000005
16288,2024-12-08,3918,118.56,Sports,Running Shoes,4,27,Male,Europe,Website,Shipped,70.57,47.99000000000001
18468,2024-12-08,5058,78.69,Apparel,T-Shirt,3,25,Male,N. America,Website,Returned,55.12,23.57
10173,2024-12-08,2750,92.46,Apparel,Winter Jacket,5,60,Female,Europe,Affiliate,Shipped,56.14,36.31999999999999
18823,2024-12-08,2585,88.61,Apparel,T-Shirt,2,46,Non-Binary,Latin America,Website,Delivered,45.43,43.18
18721,2024-12-08,4339,192.71,Electronics,Smart Watch,4,35,Female,N. America,Website,Returned,127.76,64.95
12915,2024-12-08,3824,143.43,Books & Media,Best-Seller Novel,4,53,Male,N. America,Website,Shipped,73.15,70.28
18575,2024-12-08,3395,115.09,Sports,Yoga Mat,5,27,Female,Asia-Pacific,Website,Shipped,84.28,30.810000000000002
13200,2024-12-08,5292,103.28,Sports,Yoga Mat,2,56,Female,Asia-Pacific,Website,Cancelled,67.94,35.34
16781,2024-12-08,2190,116.4,Food & Beverage,Gourmet Tea,1,44,Female,Asia-Pacific,Website,Shipped,82.66,33.74000000000001
10861,2024-12-08,3125,180.96,Electronics,Laptop,1,43,Male,Europe,Website,Shipped,101.33,79.63000000000001
13331,2024-12-08,3005,162.0,Apparel,T-Shirt,5,27,Female,Europe,Website,Cancelled,113.55,48.45
12550,2024-12-08,3698,97.91,Electronics,Laptop,4,58,Male,N. America,Website,Shipped,71.69,26.22
17642,2024-12-08,3266,140.03,Electronics,Wireless Earbuds,3,44,Male,Europe,Mobile App,Shipped,72.94,67.09
15759,2024-12-08,3662,108.31,Apparel,Denim Jeans,4,65,Male,Europe,Mobile App,Shipped,73.61,34.7
16594,2024-12-08,5415,44.49,Home Goods,Robot Vacuum,3,69,Female,Asia-Pacific,Website,Shipped,27.48,17.01
13917,2024-12-08,3245,155.88,Electronics,Wireless Earbuds,2,35,Male,Europe,Mobile App,Delivered,87.79,68.08999999999999
12139,2024-12-08,4539,101.43,Apparel,T-Shirt,5,22,Male,Asia-Pacific,Website,Delivered,65.61,35.82000000000001
13157,2024-12-08,4631,99.49,Home Goods,Robot Vacuum,5,32,Male,Europe,Mobile App,Returned,49.79,49.699999999999996
12095,2024-12-08,5367,155.15,Apparel,Winter Jacket,4,40,Female,N. America,Mobile App,Shipped,102.21,52.94000000000001
12585,2024-12-08,2641,172.53,Electronics,Laptop,1,59,Female,Europe,Mobile App,Shipped,120.56,51.97
19375,2024-12-08,2394,33.08,Sports,Running Shoes,2,69,Not Specified,Europe,Website,Shipped,22.7,10.379999999999999
18462,2024-12-09,5041,101.91,Home Goods,Robot Vacuum,1,28,Female,Europe,Website,Shipped,62.07,39.839999999999996
18715,2024-12-09,3265,201.85,Books & Media,E-Reader,4,57,Female,N. America,Mobile App,Shipped,121.41,80.44
18368,2024-12-09,2594,78.1,Electronics,Wireless Earbuds,2,55,Male,N. America,Website,Shipped,50.46,27.639999999999993
19841,2024-12-09,2128,112.98,Home Goods,Air Fryer,3,42,Male,Latin America,Website,Shipped,57.06,55.92
12579,2024-12-09,2815,54.4,Electronics,Wireless Earbuds,4,18,Non-Binary,N. America,Website,Returned,37.62,16.78
13693,2024-12-09,3721,64.98,Books & Media,Best-Seller Novel,5,48,Male,N. America,Mobile App,Shipped,32.81,32.17
17443,2024-12-09,3245,130.04,Electronics,Laptop,2,50,Female,Europe,Website,Delivered,70.1,59.94
12487,2024-12-09,2658,181.0,Sports,Yoga Mat,2,24,Not Specified,N. America,Website,Shipped,128.84,52.16
13877,2024-12-09,2981,38.65,Apparel,T-Shirt,5,67,Male,N. America,Mobile App,Delivered,26.26,12.389999999999997
15726,2024-12-09,2319,90.74,Electronics,Wireless Earbuds,5,63,Male,N. America,Website,Shipped,57.65,33.089999999999996
16984,2024-12-09,3335,80.5,Apparel,T-Shirt,3,51,Male,N. America,Mobile App,Shipped,57.45,23.049999999999997
13343,2024-12-09,3406,19.55,Apparel,Denim Jeans,4,65,Female,Europe,Website,Shipped,10.1,9.450000000000001
11373,2024-12-09,3071,24.89,Apparel,Winter Jacket,5,39,Non-Binary,N. America,Mobile App,Returned,12.9,11.99
16703,2024-12-09,4668,49.68,Electronics,Smart Watch,5,20,Male,N. America,Website,Shipped,36.11,13.57
18933,2024-12-09,3121,135.91,Books & Media,Vinyl Record,4,32,Female,N. America,Website,Delivered,91.62,44.28999999999999
19502,2024-12-09,3854,107.71,Food & Beverage,Gourmet Tea,1,66,Female,N. America,Website,Shipped,55.83,51.879999999999995
13482,2024-12-09,2292,229.57,Food & Beverage,Coffee Subscription,2,29,Female,N. America,Mobile App,Shipped,155.52,74.04999999999998
11171,2024-12-09,3074,133.45,Home Goods,Candle Set,5,31,Female,N. America,Website,Cancelled,84.39,49.05999999999999
11006,2024-12-09,4393,102.59,Food & Beverage,Coffee Subscription,3,19,Female,Europe,Affiliate,Shipped,74.67,27.92
13728,2024-12-10,3334,150.42,Electronics,Smart Watch,4,61,Female,Latin America,Website,Shipped,109.32,41.099999999999994
13423,2024-12-10,2258,105.96,Sports,Yoga Mat,5,37,Male,N. America,Website,Shipped,75.6,30.36
17307,2024-12-10,3990,125.18,Sports,Running Shoes,2,56,Female,Europe,Website,Delivered,83.79,41.39
17624,2024-12-10,3566,107.89,Electronics,Smart Watch,1,51,Male,N. America,Mobile App,Shipped,59.51,48.38
16654,2024-12-10,3545,129.74,Sports,Yoga Mat,3,61,Male,Asia-Pacific,Website,Shipped,81.43,48.31
11004,2024-12-10,2735,182.21,Sports,Yoga Mat,2,64,Female,Europe,Website,Shipped,130.94,51.27000000000001
12614,2024-12-10,4916,96.31,Home Goods,Robot Vacuum,3,22,Male,Europe,Mobile App,Shipped,62.18,34.13
18115,2024-12-10,5138,116.5,Electronics,Laptop,4,53,Not Specified,N. America,Mobile App,Shipped,82.8,33.7
14214,2024-12-10,2597,188.28,Home Goods,Robot Vacuum,4,68,Female,Latin America,Website,Shipped,99.54,88.74
15266,2024-12-10,5264,110.56,Apparel,T-Shirt,2,19,Male,N. America,Mobile App,Shipped,56.45,54.11
18946,2024-12-10,3473,66.73,Sports,Running Shoes,4,66,Female,N. America,Website,Delivered,49.84,16.89
18763,2024-12-10,4011,106.13,Electronics,Wireless Earbuds,1,68,Male,Asia-Pacific,Website,Cancelled,79.48,26.64999999999999
12411,2024-12-10,3432,134.15,Apparel,Winter Jacket,3,64,Female,N. America,Website,Shipped,99.46,34.69000000000001
16765,2024-12-10,3169,121.21,Apparel,Winter Jacket,5,59,Female,Europe,Website,Shipped,72.25,48.959999999999994
11723,2024-12-10,3136,90.14,Electronics,Smart Watch,1,65,Male,Latin America,Mobile App,Shipped,48.69,41.45
12456,2024-12-10,3019,13.57,Books & Media,E-Reader,3,69,Female,Latin America,Website,Delivered,7.03,6.54
18323,2024-12-10,3479,69.65,Books & Media,Best-Seller Novel,3,38,Male,Europe,Website,Shipped,46.79,22.860000000000007
14273,2024-12-10,2783,49.37,Electronics,Laptop,2,58,Female,N. America,Affiliate,Delivered,28.36,21.009999999999998
18817,2024-12-10,3770,186.55,Books & Media,E-Reader,3,43,Non-Binary,Asia-Pacific,Website,Shipped,131.6,54.95000000000002
16181,2024-12-10,3351,123.15,Electronics,Wireless Earbuds,5,36,Not Specified,N. America,Website,Cancelled,78.27,44.88000000000001
15685,2024-12-10,3607,163.11,Food & Beverage,Gourmet Tea,4,64,Male,Latin America,Website,Shipped,111.31,51.80000000000001
13181,2024-12-10,3047,190.33,Apparel,T-Shirt,1,68,Female,N. America,Website,Shipped,140.97,49.360000000000014
14395,2024-12-10,4639,80.44,Home Goods,Candle Set,4,50,Female,Asia-Pacific,Website,Returned,40.46,39.98
14738,2024-12-10,4825,111.05,Books & Media,E-Reader,2,51,Female,Europe,Mobile App,Shipped,65.17,45.879999999999995
17955,2024-12-10,4438,147.45,Apparel,Winter Jacket,3,49,Female,N. America,In-Store Pickup,Returned,84.15,63.29999999999998
10325,2024-12-10,4634,182.94,Books & Media,E-Reader,4,33,Not Specified,Latin America,Website,Shipped,99.04,83.89999999999999
17698,2024-12-11,3507,83.88,Electronics,Laptop,1,46,Male,N. America,In-Store Pickup,Shipped,44.24,39.63999999999999
14787,2024-12-11,5348,196.28,Home Goods,Candle Set,2,30,Female,Asia-Pacific,Website,Shipped,114.4,81.88
13039,2024-12-11,5405,71.21,Home Goods,Candle Set,1,66,Male,N. America,Website,Delivered,47.03,24.179999999999993
11218,2024-12-11,2808,152.09,Home Goods,Candle Set,1,42,Male,Europe,Mobile App,Shipped,85.26,66.83
12260,2024-12-11,3258,79.29,Electronics,Laptop,4,39,Female,Latin America,Website,Shipped,47.59,31.700000000000003
19211,2024-12-11,3302,109.65,Sports,Yoga Mat,2,25,Female,N. America,Mobile App,Shipped,74.5,35.150000000000006
16967,2024-12-11,4952,74.26,Home Goods,Robot Vacuum,1,34,Female,N. America,Website,Shipped,45.79,28.470000000000006
13729,2024-12-11,2321,96.38,Books & Media,Vinyl Record,4,62,Male,N. America,Website,Shipped,49.62,46.76
14449,2024-12-11,3492,145.89,Books & Media,Vinyl Record,5,53,Female,Asia-Pacific,Mobile App,Shipped,90.04,55.84999999999998
17232,2024-12-11,2081,82.6,Sports,Running Shoes,3,30,Not Specified,Europe,Affiliate,Shipped,45.44,37.16
18595,2024-12-11,5058,103.66,Electronics,Smart Watch,3,39,Male,Asia-Pacific,Website,Shipped,75.33,28.33
18142,2024-12-11,5454,107.54,Apparel,Denim Jeans,3,46,Female,N. America,Website,Shipped,72.38,35.16000000000001
19483,2024-12-11,2214,203.62,Sports,Dumbbell Set,4,35,Female,Latin America,Website,Shipped,139.69,63.93000000000001
12423,2024-12-11,2560,107.14,Home Goods,Candle Set,2,38,Male,Asia-Pacific,Website,Shipped,59.44,47.7
19207,2024-12-11,2655,136.43,Electronics,Smart Watch,1,64,Not Specified,N. America,Mobile App,Shipped,92.19,44.24000000000001
14631,2024-12-11,2685,97.67,Books & Media,E-Reader,1,31,Male,N. America,Website,Shipped,71.26,26.409999999999997
19270,2024-12-11,2740,165.85,Apparel,Winter Jacket,1,50,Male,N. America,Website,Shipped,91.03,74.82
14884,2024-12-11,5039,105.47,Apparel,T-Shirt,3,19,Male,Latin America,Website,Shipped,59.1,46.37
18926,2024-12-11,3932,70.54,Apparel,Winter Jacket,1,28,Not Specified,N. America,Mobile App,Returned,51.17,19.370000000000005
